Topic,Title,Followers,Answers,Ratio,Engagement potential,Last action,Parsed time,Question link
PES-University-1,I'm currently in 6th Sem ECE at PESU RR campus. Is there any chance of me getting placed with my current CGPA of 6.63?,1,0,1/0,No,Requested,2020-04-04,https://www.quora.comhttps://www.quora.com/Im-currently-in-6th-Sem-ECE-at-PESU-RR-campus-Is-there-any-chance-of-me-getting-placed-with-my-current-CGPA-of-6-63
PES-University-1,Can I get placed (I'm currently in the 6th semester) with a CGPA of 6.63 at PESU RR Campus ECE?,2,0,2/0,No,Followed,2020-04-06,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-get-placed-Im-currently-in-the-6th-semester-with-a-CGPA-of-6-63-at-PESU-RR-Campus-ECE
PES-University-1,I'm a student of 6th Sem ECE at PESU RR Campus. Is there any chance for me to get placed with my current CGPA of 6.63?,3,0,3/0,No,Followed,2020-04-04,https://www.quora.comhttps://www.quora.com/unanswered/Im-a-student-of-6th-Sem-ECE-at-PESU-RR-Campus-Is-there-any-chance-for-me-to-get-placed-with-my-current-CGPA-of-6-63
PES-University-1,Which is better among PES University and MS Ramaiah for MBA in terms of placement and exposure? Please help,0,1,0/1,No,Requested,2020-04-03,https://www.quora.comhttps://www.quora.com/Which-is-better-among-PES-University-and-MS-Ramaiah-for-MBA-in-terms-of-placement-and-exposure-Please-help
PES-University-1,Which college among PES University and MS Ramaiah is better for MBA? How are the placements? I have total 3 years exp in IT.,0,1,0/1,No,Requested,2020-04-03,https://www.quora.comhttps://www.quora.com/Which-college-among-PES-University-and-MS-Ramaiah-is-better-for-MBA-How-are-the-placements-I-have-total-3-years-exp-in-IT
PES-University-1,How are the placements in PESSAT for product design?,0,0,0/0,No,Requested,2020-04-02,https://www.quora.comhttps://www.quora.com/unanswered/How-are-the-placements-in-PESSAT-for-product-design
PES-University-1,"How good is an M.Tech in Data Science and Machine Learning if done from PES University, Bangalore in collab with Great Learning?",3,0,3/0,No,Followed,2020-06-02,https://www.quora.comhttps://www.quora.com/unanswered/How-good-is-an-M-Tech-in-Data-Science-and-Machine-Learning-if-done-from-PES-University-Bangalore-in-collab-with-Great-Learning
PES-University-1,What's your suggestion to someone who has completed B.Tech in PES University (ECE branch) and looking for a VLSI job?,2,2,2/2,No,Followed,2020-03-31,https://www.quora.comhttps://www.quora.com/Whats-your-suggestion-to-someone-who-has-completed-B-Tech-in-PES-University-ECE-branch-and-looking-for-a-VLSI-job
PES-University-1,Is there any possibility of joining PESIT through management but don't have the eligibility of 60% aggregate in board for PESSAT? By any chance,1,1,1/1,No,Followed,2020-03-31,https://www.quora.comhttps://www.quora.com/Is-there-any-possibility-of-joining-PESIT-through-management-but-dont-have-the-eligibility-of-60-aggregate-in-board-for-PESSAT-By-any-chance
PES-University-1,Is joining PESIT possible through management quota without PESSAT?,0,2,0/2,No,Requested,2020-03-31,https://www.quora.comhttps://www.quora.com/Is-joining-PESIT-possible-through-management-quota-without-PESSAT
PES-University-1,How can I purchase PES 2020 for PS4 from playstation store if I am in Kenya?,0,0,0/0,No,Requested,2020-03-29,https://www.quora.comhttps://www.quora.com/unanswered/How-can-I-purchase-PES-2020-for-PS4-from-playstation-store-if-I-am-in-Kenya
PES-University-1,I got 560 in MAT Feb 2020. I have one backlog due to health issues (I have a medical certificate of that). Can I apply for PES for an MBA?,1,1,1/1,No,Followed,2020-03-29,https://www.quora.comhttps://www.quora.com/I-got-560-in-MAT-Feb-2020-I-have-one-backlog-due-to-health-issues-I-have-a-medical-certificate-of-that-Can-I-apply-for-PES-for-an-MBA
PES-University-1,"Which college is best for an MBA considering placements, syllabus, average salary, and fees structure, Christ or PES?",1,1,1/1,No,Followed,2020-03-29,https://www.quora.comhttps://www.quora.com/Which-college-is-best-for-an-MBA-considering-placements-syllabus-average-salary-and-fees-structure-Christ-or-PES
PES-University-1,I got 560 in the MAT Feb 2020. I have one backlog due to some health issues but I have a medical certificate. Can I apply for Christ banglore ( cutoff 500)?,2,0,2/0,No,Followed,2020-03-29,https://www.quora.comhttps://www.quora.com/unanswered/I-got-560-in-the-MAT-Feb-2020-I-have-one-backlog-due-to-some-health-issues-but-I-have-a-medical-certificate-Can-I-apply-for-Christ-banglore-cutoff-500
PES-University-1,How will CoronaVirus affect campus placements of PES University? As there are still many students who are not placed.,6,0,6/0,Yes,Followed,2020-05-06,https://www.quora.comhttps://www.quora.com/unanswered/How-will-CoronaVirus-affect-campus-placements-of-PES-University-As-there-are-still-many-students-who-are-not-placed
PES-University-1,Due to the health issues I will get like 235 out of 300 though I got 65+ for 70 in prepartry. I really want to get into PES blore. I do have tht ability to work for KCET.what should I do now?,1,0,1/0,No,Followed,2020-03-25,https://www.quora.comhttps://www.quora.com/unanswered/Due-to-the-health-issues-I-will-get-like-235-out-of-300-though-I-got-65-for-70-in-prepartry-I-really-want-to-get-into-PES-blore-I-do-have-tht-ability-to-work-for-KCET-what-should-I-do-now
PES-University-1,Is PESIT South Campus shifting to the Ring Road campus due to the construction of a medical college?,2,5,2/5,No,Followed,2020-03-24,https://www.quora.comhttps://www.quora.com/Is-PESIT-South-Campus-shifting-to-the-Ring-Road-campus-due-to-the-construction-of-a-medical-college
PES-University-1,How the admission process is done in PES university for mtech in CS?,2,0,2/0,No,Followed,2020-03-27,https://www.quora.comhttps://www.quora.com/unanswered/How-the-admission-process-is-done-in-PES-university-for-mtech-in-CS
PES-University-1,Can I get admission in PESIT by management if I don't have eligibility for PESSAT but get gud rank in it?,0,4,0/4,No,Requested,2020-03-22,https://www.quora.comhttps://www.quora.com/Can-I-get-admission-in-PESIT-by-management-if-I-dont-have-eligibility-for-PESSAT-but-get-gud-rank-in-it
PES-University-1,Can I get a seat in a BMS/PES (top colleges) engineering college after writing the supplementary exam?,1,1,1/1,No,Followed,2020-03-23,https://www.quora.comhttps://www.quora.com/Can-I-get-a-seat-in-a-BMS-PES-top-colleges-engineering-college-after-writing-the-supplementary-exam
PES-University-1,What is the fee structure of PES University 2020?,2,0,2/0,No,Followed,2020-03-19,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-fee-structure-of-PES-University-2020
PES-University-1,"Is the management quota available in RVCE or other top colleges (BMSCE, PES, etc.)?",1,1,1/1,No,Followed,2020-03-18,https://www.quora.comhttps://www.quora.com/Is-the-management-quota-available-in-RVCE-or-other-top-colleges-BMSCE-PES-etc
PES-University-1,"Is there a cyber security branch in PES University Bangalore, and is it good?",1,1,1/1,No,Followed,2020-03-15,https://www.quora.comhttps://www.quora.com/Is-there-a-cyber-security-branch-in-PES-University-Bangalore-and-is-it-good
PES-University-1,How is MBA Finance at PESU?,0,0,0/0,No,Requested,2020-03-14,https://www.quora.comhttps://www.quora.com/unanswered/How-is-MBA-Finance-at-PESU
PES-University-1,"As an average student, what is the difficulty level of the PESSAT for PES University? Can I get CSE easily?",1,1,1/1,No,Followed,2020-03-12,https://www.quora.comhttps://www.quora.com/As-an-average-student-what-is-the-difficulty-level-of-the-PESSAT-for-PES-University-Can-I-get-CSE-easily
PES-University-1,How do I prepare for the PESSAT DAT? How do I crack the exam? Is it tough?,0,0,0/0,No,Requested,2020-03-12,https://www.quora.comhttps://www.quora.com/unanswered/How-do-I-prepare-for-the-PESSAT-DAT-How-do-I-crack-the-exam-Is-it-tough
PES-University-1,What is the syllabus for computer awareness for the PESSAT exam for an MTech?,1,0,1/0,No,Followed,2020-03-11,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-syllabus-for-computer-awareness-for-the-PESSAT-exam-for-an-MTech
PES-University-1,What happens if I have a shortage in attendance for a no-credit course at PES University?,1,1,1/1,No,Followed,2020-03-04,https://www.quora.comhttps://www.quora.com/What-happens-if-I-have-a-shortage-in-attendance-for-a-no-credit-course-at-PES-University
PES-University-1,How was the placement at the PESIT CSE branch in 2019?,2,0,2/0,No,Followed,2020-03-24,https://www.quora.comhttps://www.quora.com/unanswered/How-was-the-placement-at-the-PESIT-CSE-branch-in-2019
PES-University-1,How many T1 companies will visit PES University in the 8th semester for the 2020 passout batch?,3,1,3/1,No,Followed,2020-03-08,https://www.quora.comhttps://www.quora.com/How-many-T1-companies-will-visit-PES-University-in-the-8th-semester-for-the-2020-passout-batch
PES-University-1,What is the pattern of the PESSAT for a BDES? What should I be prepared for?,0,0,0/0,No,Requested,2020-03-03,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-pattern-of-the-PESSAT-for-a-BDES-What-should-I-be-prepared-for
PES-University-1,"From PES University, who grabbed a placement offer of Microsoft 48 LPA? Is it an off-campus or in-campus offer?",5,0,5/0,Yes,Followed,2020-03-04,https://www.quora.comhttps://www.quora.com/unanswered/From-PES-University-who-grabbed-a-placement-offer-of-Microsoft-48-LPA-Is-it-an-off-campus-or-in-campus-offer
PES-University-1,How is MTech Data Science and Machine Learning at PESU in association with greatlearning?,2,0,2/0,No,Followed,2020-06-02,https://www.quora.comhttps://www.quora.com/unanswered/How-is-MTech-Data-Science-and-Machine-Learning-at-PESU-in-association-with-greatlearning
PES-University-1,Does the programming language I use matter during campus internships and placements at PES University? Is it possible for me to code in Python throughout the interview process or am I supposed to stick to C++/Java? Is C allowed?,3,0,3/0,No,Followed,2020-03-01,https://www.quora.comhttps://www.quora.com/unanswered/Does-the-programming-language-I-use-matter-during-campus-internships-and-placements-at-PES-University-Is-it-possible-for-me-to-code-in-Python-throughout-the-interview-process-or-am-I-supposed-to-stick-to-C-Java-Is-C
PES-University-1,What is PES University like for girls in terms of hostel rules and dress code?,1,1,1/1,No,Followed,2020-02-26,https://www.quora.comhttps://www.quora.com/What-is-PES-University-like-for-girls-in-terms-of-hostel-rules-and-dress-code
PES-University-1,What companies visited the PES University campus in 2019 placements? What packages did they offer?,5,1,5/1,Yes,Followed,2020-02-24,https://www.quora.comhttps://www.quora.com/What-companies-visited-the-PES-University-campus-in-2019-placements-What-packages-did-they-offer
PES-University-1,Does PES Bangalore accept the JEE?,4,3,4/3,No,Followed,2020-02-24,https://www.quora.comhttps://www.quora.com/Does-PES-Bangalore-accept-the-JEE
PES-University-1,What is the procedure for a branch change in the PES University RR campus? Is there a minimum CGPA requirement to change to either EC or mechanical engineering?,1,1,1/1,No,Followed,2020-02-19,https://www.quora.comhttps://www.quora.com/What-is-the-procedure-for-a-branch-change-in-the-PES-University-RR-campus-Is-there-a-minimum-CGPA-requirement-to-change-to-either-EC-or-mechanical-engineering
PES-University-1,Can I change from the PESSAT quota to the management quota after the first year at PES University?,1,0,1/0,No,Followed,2020-02-10,https://www.quora.comhttps://www.quora.com/unanswered/Can-I-change-from-the-PESSAT-quota-to-the-management-quota-after-the-first-year-at-PES-University
PES-University-1,What is the ranking of PES University?,2,0,2/0,No,Followed,2020-02-08,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-ranking-of-PES-University
PES-University-1,I heard that there is no proper support and coaches for sports in PES University Electronic City campus Is that true?,1,0,1/0,No,Followed,2020-02-10,https://www.quora.comhttps://www.quora.com/unanswered/I-heard-that-there-is-no-proper-support-and-coaches-for-sports-in-PES-University-Electronic-City-campus-Is-that-true
PES-University-1,What you should know to get accepted in PES/Microsoft Innovation Lab at PES University?,4,1,4/1,Yes,Followed,2020-03-07,https://www.quora.comhttps://www.quora.com/What-you-should-know-to-get-accepted-in-PES-Microsoft-Innovation-Lab-at-PES-University
PES-University-1,What are the PESU placements in 2020?,10,0,10/0,Yes,Followed,2020-06-17,https://www.quora.comhttps://www.quora.com/unanswered/What-are-the-PESU-placements-in-2020
PES-University-1,What is the average placement package of a B.Des student at PES University?,3,0,3/0,No,Followed,2020-05-01,https://www.quora.comhttps://www.quora.com/unanswered/What-is-the-average-placement-package-of-a-B-Des-student-at-PES-University-1
PES-University-1,Is the product design course at PES University comparable to other top private design colleges such as Srishti or MITID? How is the placement scenario?,0,4,0/4,No,Requested,2020-02-05,https://www.quora.comhttps://www.quora.com/Is-the-product-design-course-at-PES-University-comparable-to-other-top-private-design-colleges-such-as-Srishti-or-MITID-How-is-the-placement-scenario
PES-University-1,"Which is better for CSE, PESU Bangalore or TIET Patiala?",2,1,2/1,No,Followed,2020-02-05,https://www.quora.comhttps://www.quora.com/Which-is-better-for-CSE-PESU-Bangalore-or-TIET-Patiala
PES-University-1,Why is Sunil Chhetri not part of PES?,1,0,1/0,No,Followed,2020-02-02,https://www.quora.comhttps://www.quora.com/unanswered/Why-is-Sunil-Chhetri-not-part-of-PES
PES-University-1,"Which college is best for an MCA in terms of placement and academics, RVCE or PES?",1,1,1/1,No,Followed,2020-02-01,https://www.quora.comhttps://www.quora.com/Which-college-is-best-for-an-MCA-in-terms-of-placement-and-academics-RVCE-or-PES
